,sneaker,price,brand,date
3201,['adidas Ultra Boost 19 Neighborhood'],109,adidas,['release: 11/29/2019']
3202,"['Vans Era', 'DSM White Checkerboard', 'Vans Era', 'DSM White Checkerboard']",80,vans,['release: 11/29/2019']
3203,"['Vans Era', 'DSM Black Checkerboard', 'Vans Era', 'DSM Black Checkerboard']",100,vans,['release: 11/29/2019']
3204,"['Air Max 1 G', 'Snakeskin', 'Air Max 1 G', 'Snakeskin']",175,air,['release: 11/29/2019']
3205,"['Air Zoom Unvrs', 'White Light Fluorescent Pink', 'Air Zoom Unvrs', 'White Light Fluorescent Pink']",122,air,['release: 11/29/2019']
3206,['Ewing Sport Lite Big L'],150,,['release: 11/29/2019']
3207,"['Air Zoom Unvrs', 'Vivid Purple', 'Air Zoom Unvrs', 'Vivid Purple']",160,air,['release: 11/29/2019']
3208,['John Geiger 002 Low Black Lime'],355,,['release: 11/29/2019']
3209,['Under Armour Curry 7 Beta Red (GS)'],500,armour,['release: 11/29/2019']
3210,['John Geiger 002 Low Triple Black Lime Away Game'],500,,['release: 11/29/2019']
3211,"['Air Force 1 Low', 'fragment design x CLOT', 'Air Force 1 Low', 'fragment design x CLOT']",755,air,['release: 11/28/2019']
3212,"['adidas Dame 6', 'Black Red', 'adidas Dame 6', 'Black Red']",94,adidas,['release: 11/28/2019']
3213,['Air Zoom Turf Jet 97 Barry Sanders (2019)'],170,air,['release: 11/28/2019']
3214,['Air Max 270 React Just Do It Grey'],140,air,['release: 11/28/2019']
3215,"['adidas Dame 6', 'Black Red (GS)', 'adidas Dame 6', 'Black Red (GS)']",75,adidas,['release: 11/28/2019']
3216,['adidas Harden Vol. 4 Core Black Gold Metallic'],104,adidas,['release: 11/28/2019']
3217,['Air Max 270 React Just Do It Black'],105,air,['release: 11/28/2019']
3218,"['Air Max 270', 'Just Do It Black (PS)', 'Air Max 270', 'Just Do It Black (PS)']",140,air,['release: 11/28/2019']
3219,"['Jordan XXXIV', 'Amber Rise', 'Jordan XXXIV', 'Amber Rise']",153,jordan,['release: 11/28/2019']
3220,"['Air Max 720', 'Just Do It Black (GS)', 'Air Max 720', 'Just Do It Black (GS)']",175,air,['release: 11/28/2019']
3221,"['Air Max 270', 'Just Do It Black (GS)', 'Air Max 270', 'Just Do It Black (GS)']",196,air,['release: 11/28/2019']
3222,['Nike SB Dunk High Space Jam'],111,nike,['release: 11/27/2019']
3223,['Air Foamposite One Shattered Backboard'],137,air,['release: 11/27/2019']
3224,['Air Foamposite One Shattered Backboard (GS)'],147,air,['release: 11/27/2019']
3225,"['Air Max 1', 'Time Capsule Pack', 'Air Max 1', 'Time Capsule Pack']",118,air,['release: 11/27/2019']
3226,"['Air Force 1 Low', 'Time Capsule Pack', 'Air Force 1 Low', 'Time Capsule Pack']",119,air,['release: 11/27/2019']
3227,['Air Foamposite One Shattered Backboard (I)'],54,air,['release: 11/27/2019']
3228,['Air Foamposite One Shattered Backboard (TD)'],99,air,['release: 11/27/2019']
3229,['Air Foamposite One Shattered Backboard (PS)'],99,air,['release: 11/27/2019']
3230,['Nike ISPA Joyride Envelope Black'],174,nike,['release: 11/27/2019']
3231,"['Air Force 1 Low', 'Dunk It Pack (GS)', 'Air Force 1 Low', 'Dunk It Pack (GS)']",175,air,['release: 11/27/2019']
3232,['Air Max 270 React Time Capsule Pack'],175,air,['release: 11/27/2019']
3233,"['Air Max Plus', 'Time Capsule Pack', 'Air Max Plus', 'Time Capsule Pack']",185,air,['release: 11/27/2019']
3234,"['Air Flight 89', 'Time Capsule Pack', 'Air Flight 89', 'Time Capsule Pack']",200,air,['release: 11/27/2019']
3235,['Nike ISPA Joyride Envelope Blue Hero'],214,nike,['release: 11/27/2019']
3236,['adidas Speedfactory AM4 Ultraboost CP London'],298,adidas,['release: 11/27/2019']
3237,['Air Flightposite 2 Dark Purple Dust'],115,air,['release: 11/26/2019']
3238,['Nike React Metcon Black White'],230,nike,['release: 11/26/2019']
3239,"['Air Force 1 Low', 'Snakeskin (2019)', 'Air Force 1 Low', 'Snakeskin (2019)']",99,air,['release: 11/25/2019']
3240,['Crocs Classic Clog Luke Combs Realtree Camo'],96,,['release: 11/24/2019']
3241,['adidas Yeezy 500 Stone'],218,adidas,['release: 11/23/2019']
3242,"['Jordan 4 Retro', 'What The', 'Jordan 4 Retro', 'What The']",181,jordan,['release: 11/23/2019']
3243,"['Air Force 1 Low', 'G-Dragon Peaceminusone Para-Noise', 'Air Force 1 Low', 'G-Dragon Peaceminusone Para-Noise']",274,air,['release: 11/23/2019']
3244,"['Jordan 4 Retro', 'What The (GS)', 'Jordan 4 Retro', 'What The (GS)']",137,jordan,['release: 11/23/2019']
3245,"['Vans Bold Ni', 'Rhude Red', 'Vans Bold Ni', 'Rhude Red']",82,vans,['release: 11/23/2019']
3246,['adidas D.O.N. Issue #1 Mailman Karl Malone'],102,adidas,['release: 11/23/2019']
3247,['adidas Yeezy 500 Stone (Kids)'],128,adidas,['release: 11/23/2019']
3248,"['Jordan 4 Retro', 'What The (TD)', 'Jordan 4 Retro', 'What The (TD)']",74,jordan,['release: 11/23/2019']
3249,['adidas Yeezy 500 Stone (Infant)'],135,adidas,['release: 11/23/2019']
3250,"['adidas NMD V2', 'Core Black Carbon', 'adidas NMD V2', 'Core Black Carbon']",130,adidas,['release: 11/23/2019']
3251,"['Jordan 4 Retro', 'Black Rush Violet (PS)', 'Jordan 4 Retro', 'Black Rush Violet (PS)']",54,jordan,['release: 11/23/2019']
3252,"['Jordan 4 Retro', 'What The (PS)', 'Jordan 4 Retro', 'What The (PS)']",74,jordan,['release: 11/23/2019']
3253,['adidas Ultra Boost 19 Universal Works Sand'],140,adidas,['release: 11/23/2019']
3254,"['Jordan 4 Retro', 'Black Rush Violet (TD)', 'Jordan 4 Retro', 'Black Rush Violet (TD)']",44,jordan,['release: 11/23/2019']
3255,"['Jordan 4 Retro', 'Black Rush Violet (GS)', 'Jordan 4 Retro', 'Black Rush Violet (GS)']",80,jordan,['release: 11/23/2019']
3256,['adidas Ultra Boost 19 Universal Works White'],100,adidas,['release: 11/23/2019']
3257,['adidas Sodermalm Sneakersnstuff'],130,adidas,['release: 11/23/2019']
3258,['Air Max Tailwind 4 99 SP Black'],140,air,['release: 11/23/2019']
3259,['Air Max Tailwind 4 99 SP Sail'],145,air,['release: 11/23/2019']
3260,['adidas Pod-S3.2 ML Sesame'],200,adidas,['release: 11/23/2019']
3261,['Nike SB Blazer Mid Soulland FRI.day 03'],195,nike,['release: 11/22/2019']
3262,['Jordan 1 Mid Fearless Facetasm'],215,jordan,['release: 11/22/2019']
3263,['Jordan 11 Retro Low Golf Cool Grey'],179,jordan,['release: 11/22/2019']
3264,"['Kyrie 6', 'Jet Black White', 'Kyrie 6', 'Jet Black White']",105,kyrie,['release: 11/22/2019']
3265,['New Balance 990v5 Shoe City x Eat'],165,balance,['release: 11/22/2019']
3266,"['Vans Sk8-Hi', 'Nightmare Before Christmas Christmastown', 'Vans Sk8-Hi', 'Nightmare Before Christmas Christmastown']",67,vans,['release: 11/22/2019']
3267,['Nike Joyride CC3 Setter Matthew Williams Wolf Grey'],120,nike,['release: 11/22/2019']
3268,['Reebok Instapump Fury Boost Citron OG Meets OG'],120,reebok,['release: 11/22/2019']
3269,['Champion IPO Slide Coca-Cola White'],54,,['release: 11/22/2019']
3270,['Champion IPO Slide Coca-Cola Black'],55,,['release: 11/22/2019']
3271,"['Vans Sk8-Hi Zip', 'Nightmare Before Christmas Christmastown (TD)', 'Vans Sk8-Hi Zip', 'Nightmare Before Christmas Christmastown (TD)']",55,vans,['release: 11/22/2019']
3272,['Converse Chuck Taylor All-Star 70s Hi Chinatown Market x Batman Black'],80,converse,['release: 11/22/2019']
3273,['Converse Chuck Taylor All-Star 70s Hi Chinatown Market x Batman White'],80,converse,['release: 11/22/2019']
3274,"['Kyrie 6', 'Jet Black White (GS)', 'Kyrie 6', 'Jet Black White (GS)']",80,kyrie,['release: 11/22/2019']
3275,"['Kyrie 6', 'Jet Black White (TD)', 'Kyrie 6', 'Jet Black White (TD)']",95,kyrie,['release: 11/22/2019']
3276,['K-Swiss Classic 66 Batman 80th (1966 TV Batman)'],100,,['release: 11/22/2019']
3277,['Nike Joyride CC3 Setter Matthew Williams Black'],119,nike,['release: 11/22/2019']
3278,['K-Swiss Classic 2000 Batman 80th (1989 Batman)'],120,,['release: 11/22/2019']
3279,"[""K-Swiss Surf N' Turf 66 Batman 80th (1966 TV Robin)""]",150,,['release: 11/22/2019']
3280,['New Balance 990v5 Shoe City x Eat (GS)'],150,balance,['release: 11/22/2019']
3281,"['Superga 2390', 'Hanon Tavertine', 'Superga 2390', 'Hanon Tavertine']",175,,['release: 11/22/2019']
3282,['Reebok DMX Trail Shadow Grey Blue Orange'],180,reebok,['release: 11/22/2019']
3283,['adidas Ultra Boost 19 Star Wars Millennium Falcon'],112,adidas,['release: 11/21/2019']
3284,['adidas Ultra Boost S&L Star Wars X-Wing'],98,adidas,['release: 11/21/2019']
3285,"['Air Max 90', 'Camo Croc', 'Air Max 90', 'Camo Croc']",119,air,['release: 11/21/2019']
3286,['adidas Alphaedge 4D Star Wars Death Star'],169,adidas,['release: 11/21/2019']
3287,"['Puma RS-X3', ""Rubik's Cube"", 'Puma RS-X3', ""Rubik's Cube""]",80,puma,['release: 11/21/2019']
3288,"['Puma RS-X3', 'Puzzle Puma White', 'Puma RS-X3', 'Puzzle Puma White']",90,puma,['release: 11/21/2019']
3289,"['Puma RS X3', 'Sega Sonic the Hedgehog', 'Puma RS X3', 'Sega Sonic the Hedgehog']",95,puma,['release: 11/21/2019']
3290,['Converse Pro Leather Pleasures'],73,converse,['release: 11/21/2019']
3291,"['Puma RS-X3', 'Puzzle White Yellow', 'Puma RS-X3', 'Puzzle White Yellow']",79,puma,['release: 11/21/2019']
3292,"['Puma RS-X3', 'Puzzle Beetroot Purple (W)', 'Puma RS-X3', 'Puzzle Beetroot Purple (W)']",89,puma,['release: 11/21/2019']
3293,"['Puma RS-X3', 'Puzzle Rapture Rose (W)', 'Puma RS-X3', 'Puzzle Rapture Rose (W)']",130,puma,['release: 11/21/2019']
3294,['KangaROOS Ultimate MIG Footshop Flip'],411,,['release: 11/21/2019']
3295,"['Nike CruzrOne', 'Bright Crimson', 'Nike CruzrOne', 'Bright Crimson']",166,nike,['release: 11/20/2019']
3296,"['Air Force 1 Low', 'Dragon Scales White (GS)', 'Air Force 1 Low', 'Dragon Scales White (GS)']",115,air,['release: 11/20/2019']
3297,"['Air Max Goadome', 'Olive', 'Air Max Goadome', 'Olive']",144,air,['release: 11/20/2019']
3298,['New Balance 997 Sport Slate Green Camo'],190,balance,['release: 11/20/2019']
3299,"['New Balance 993', 'MIU Blue', 'New Balance 993', 'MIU Blue']",200,balance,['release: 11/20/2019']
3300,"['Nike SFB Field 2 8"" Gore-tex Black']",218,nike,['release: 11/20/2019']
3301,['Converse Chuck Taylor All-Star 70s Hi Kith x Disney Egret'],100,converse,['release: 11/18/2019']
3302,['Converse Chuck Taylor All-Star 70s Hi Kith x Disney Black'],107,converse,['release: 11/18/2019']
3303,['Converse Chuck Taylor All-Star 70s Hi Kith x Disney Fur'],60,converse,['release: 11/18/2019']
3304,['New Balance 997S Baited'],215,balance,['release: 11/18/2019']
3305,['Converse Chuck Taylor All-Star Ox Millie Bobby Brown (W)'],130,converse,['release: 11/18/2019']
3306,['Converse Chuck Taylor All-Star 70s Hi Millie Bobby Brown'],135,converse,['release: 11/18/2019']
3307,"['New Balance 997', 'Barf', 'New Balance 997', 'Barf']",145,balance,['release: 11/18/2019']
3308,['adidas Speedfactory AM4 Toronto Raptors World Champs'],387,adidas,['release: 11/17/2019']
3309,"['Air Force 1 Low', 'Travis Scott Cactus Jack', 'Air Force 1 Low', 'Travis Scott Cactus Jack']",370,air,['release: 11/16/2019']
3310,"['Air Force 1 Low', 'Travis Scott Cactus Jack (TD)', 'Air Force 1 Low', 'Travis Scott Cactus Jack (TD)']",99,air,['release: 11/16/2019']
3311,"['Air Force 1 Low', 'Travis Scott Cactus Jack (PS)', 'Air Force 1 Low', 'Travis Scott Cactus Jack (PS)']",110,air,['release: 11/16/2019']
3312,"['adidas Ozweego', 'Pusha T Mystery Brown', 'adidas Ozweego', 'Pusha T Mystery Brown']",87,adidas,['release: 11/16/2019']
3313,"['adidas ZX 8000', 'Light Aqua', 'adidas ZX 8000', 'Light Aqua']",134,adidas,['release: 11/16/2019']
3314,['Asics Gel-Korika Kiko Kostadinov Multi Blue (W)'],243,asics,['release: 11/16/2019']
3315,"['Vans Era Pro', 'Baker Kader', 'Vans Era Pro', 'Baker Kader']",65,vans,['release: 11/16/2019']
3316,['Vans Slip-On Pro Baker Rowan'],70,vans,['release: 11/16/2019']
3317,"['adidas Ozweego', 'Pusha T Tech Mineral', 'adidas Ozweego', 'Pusha T Tech Mineral']",74,adidas,['release: 11/16/2019']
3318,['Vans Old Skool Pro Baker Dollin'],75,vans,['release: 11/16/2019']
3319,['adidas D.O.N. Issue #1 Shock Yellow'],115,adidas,['release: 11/16/2019']
3320,"['adidas Malmo', 'City Series', 'adidas Malmo', 'City Series']",115,adidas,['release: 11/16/2019']
3321,['Asics Gel-Lyte III OG Green Yellow (2019)'],119,asics,['release: 11/16/2019']
3322,"['Vans Old Skool', 'Gore-tex Navy Burgundy (Billys Tokyo Exclusive)', 'Vans Old Skool', 'Gore-tex Navy Burgundy (Billys Tokyo Exclusive)']",180,vans,['release: 11/16/2019']
3323,"['Vans Sk8-Hi', 'Gore-tex Black Green (Billys Tokyo Exclusive)', 'Vans Sk8-Hi', 'Gore-tex Black Green (Billys Tokyo Exclusive)']",180,vans,['release: 11/16/2019']
3324,['Asics Gel-Korika Kiko Kostadinov Black'],265,asics,['release: 11/16/2019']
3325,['Asics Gel-Korika Kiko Kostadinov Grey'],290,asics,['release: 11/16/2019']
3326,['Asics Gel-Korika Kiko Kostadinov Multi Pink (W)'],300,asics,['release: 11/16/2019']
3327,['Mizuno Wave Prophecy 8 Futur White'],335,,['release: 11/16/2019']
3328,"['Fila V94M', 'Superkicks NH8', 'Fila V94M', 'Superkicks NH8']",400,,['release: 11/16/2019']
3329,['New Balance 990v5 Aime Leon Dore Life in the Balance'],150,balance,['release: 11/15/2019']
3330,"['Jordan 1 Mid SE', 'Fearless Melody Ehsani (W)', 'Jordan 1 Mid SE', 'Fearless Melody Ehsani (W)']",680,jordan,['release: 11/15/2019']
3331,"['LeBron 17', 'Red Carpet', 'LeBron 17', 'Red Carpet']",170,lebron,['release: 11/15/2019']
3332,"['Air Max 90', 'Camowabb', 'Air Max 90', 'Camowabb']",89,air,['release: 11/15/2019']
3333,['New Balance 990v2 Aime Leon Dore Life in the Balance'],240,balance,['release: 11/15/2019']
3334,['adidas Harden Vol. 4 Cookies & Cream'],90,adidas,['release: 11/15/2019']
3335,['Nike Air Max 90 PRM Platinum Crimson/Bright Purple (W)'],126,air,['release: 11/15/2019']
3336,['adidas Ultra Boost 19 Wood Wood Linen'],106,adidas,['release: 11/15/2019']
3337,['Nike Adapt Huarache Hyper Jade (US Charger)'],330,nike,['release: 11/15/2019']
3338,"['LeBron 17', 'Red Carpet (GS)', 'LeBron 17', 'Red Carpet (GS)']",110,lebron,['release: 11/15/2019']
3339,['Reebok Instapump Fury Boost Black Blue'],150,reebok,['release: 11/15/2019']
3340,['Nike Zoom Freak 1 Atmosphere Grey'],96,nike,['release: 11/15/2019']
3341,['Asics Gel-Lyte V Transformers Autobots'],99,asics,['release: 11/15/2019']
3342,['adidas Ultra Boost 19 Wood Wood Black'],105,adidas,['release: 11/15/2019']
3343,"['Nike Zoom Moc', 'South Beach', 'Nike Zoom Moc', 'South Beach']",115,nike,['release: 11/15/2019']
3344,"['Air Max 95', 'Anthracite Black', 'Air Max 95', 'Anthracite Black']",140,air,['release: 11/15/2019']
3345,['New Balance Test Run Project 3.0 Multi-Color'],146,balance,['release: 11/15/2019']
3346,"['LeBron 17', 'Red Carpet (PS)', 'LeBron 17', 'Red Carpet (PS)']",150,lebron,['release: 11/15/2019']
3347,['New Balance Test Run Project 3.0 Multi-Color (W)'],180,balance,['release: 11/15/2019']
3348,"['adidas Lxcon 94', 'size? Vietnam', 'adidas Lxcon 94', 'size? Vietnam']",185,adidas,['release: 11/15/2019']
3349,['Air Max Tailwind 4 Plaid Olive'],194,air,['release: 11/15/2019']
3350,['Converse Chuck Taylor All-Star 70s Hi Feng Chen Wang White'],250,converse,['release: 11/15/2019']
3351,['Clarks Originals Wallabee Bodega Patchwork Blue'],300,,['release: 11/15/2019']
3352,['Nike Vapor Street Off-White Tour Yellow (W)'],143,nike,['release: 11/14/2019']
3353,['Nike Vapor Street Off-White Polarized Blue (W)'],139,nike,['release: 11/14/2019']
3354,['Nike Vapor Street Off-White Black Laser Fuchsia (W)'],139,nike,['release: 11/14/2019']
3355,['Nike Air Force 1 Type Black Royal'],90,air,['release: 11/14/2019']
3356,['Jordan 1 Low React Fearless Ghetto Gastro'],114,jordan,['release: 11/14/2019']
3357,['Converse Chuck Taylor All-Star 70s Hi Undercover The New Warriors Camo'],95,converse,['release: 11/14/2019']
3358,['Air Max 720 Horizon Black'],168,air,['release: 11/14/2019']
3359,['Converse Chuck Taylor All-Star 70s Ox Undercover The New Warriors Camo'],59,converse,['release: 11/14/2019']
3360,['Nike Joyride Run Flyknit Electric Green'],95,nike,['release: 11/14/2019']
3361,['New Balance OMN1S Bated Black Teal'],167,balance,['release: 11/14/2019']
3362,['Air Max 720 Horizon Black Rainbow'],178,air,['release: 11/14/2019']
3363,['adidas Rivalry Hi Chinese Singles Day (2019)'],166,adidas,['release: 11/14/2019']
3364,['Air Max 720 Horizon White'],199,air,['release: 11/14/2019']
3365,['Air Vapor Untouchable Pro 3 Odell Beckham Jr Patches'],325,air,['release: 11/14/2019']
3366,"['Jordan XXXIV', 'Guo Ailun', 'Jordan XXXIV', 'Guo Ailun']",280,jordan,['release: 11/13/2019']
3367,['Jordan Why Not Zer0.2 SE Scorpio'],111,jordan,['release: 11/12/2019']
3368,['New Balance 990v5 Beams'],174,balance,['release: 11/12/2019']
3369,"['Air Force 1 Low', 'CLOT Blue Silk', 'Air Force 1 Low', 'CLOT Blue Silk']",325,air,['release: 11/11/2019']
3370,"['Jordan 5 Retro', 'Island Green', 'Jordan 5 Retro', 'Island Green']",165,jordan,['release: 11/11/2019']
3371,['Converse Chuck Taylor All-Star 70 Golf Le Fleur Chenille'],100,converse,['release: 11/11/2019']
3372,['adidas Alphaedge 4D Reflective Black'],140,adidas,['release: 11/11/2019']
3373,['adidas Alphaedge 4D Reflective White'],155,adidas,['release: 11/11/2019']
3374,"['Nike Kyrie 6', 'Preheat Collection Heal The World', 'Nike Kyrie 6', 'Preheat Collection Heal The World']",158,kyrie,['release: 11/11/2019']
3375,"['Nike Kyrie 6', 'Preheat Collection Houston', 'Nike Kyrie 6', 'Preheat Collection Houston']",295,kyrie,['release: 11/11/2019']
3376,['Converse GLF Gianno Ox Meerkat'],93,converse,['release: 11/11/2019']
3377,"['Nike Kyrie 6', 'Preheat Collection New York City', 'Nike Kyrie 6', 'Preheat Collection New York City']",200,kyrie,['release: 11/11/2019']
3378,"['adidas NMD R1', 'Gore-tex Core Black Solar Yellow', 'adidas NMD R1', 'Gore-tex Core Black Solar Yellow']",115,adidas,['release: 11/11/2019']
3379,['Converse GLF Gianno Ox Biscotti'],115,converse,['release: 11/11/2019']
3380,"['Nike Kyrie 6', 'Preheat Collection Guangzhou', 'Nike Kyrie 6', 'Preheat Collection Guangzhou']",434,kyrie,['release: 11/11/2019']
3381,['adidas Rivalry Low Chinese Singles Day (2019)'],75,adidas,['release: 11/11/2019']
3382,"['Kyrie 6', 'Preheat Collection Heal the World (GS)', 'Kyrie 6', 'Preheat Collection Heal the World (GS)']",110,kyrie,['release: 11/11/2019']
3383,['Converse GLF Gianno Ox Vintage White'],115,converse,['release: 11/11/2019']
3384,"['Nike Kyrie 6', 'Preheat Collection Manila', 'Nike Kyrie 6', 'Preheat Collection Manila']",230,kyrie,['release: 11/11/2019']
3385,"['Nike Kyrie 6', 'Preheat Collection Miami', 'Nike Kyrie 6', 'Preheat Collection Miami']",285,kyrie,['release: 11/11/2019']
3386,"['Nike Kyrie 6', 'Preheat Collection Los Angeles', 'Nike Kyrie 6', 'Preheat Collection Los Angeles']",380,kyrie,['release: 11/11/2019']
3387,"['Nike Kyrie 6', 'Preheat Collection Berlin', 'Nike Kyrie 6', 'Preheat Collection Berlin']",222,kyrie,['release: 11/11/2019']
3388,"['Nike Kyrie 6', 'Preheat Collection Shanghai', 'Nike Kyrie 6', 'Preheat Collection Shanghai']",255,kyrie,['release: 11/11/2019']
3389,"['Nike Kyrie 6', 'Preheat Collection Beijing', 'Nike Kyrie 6', 'Preheat Collection Beijing']",285,kyrie,['release: 11/11/2019']
3390,"['Nike Kyrie 6', 'Preheat Collection Taipei', 'Nike Kyrie 6', 'Preheat Collection Taipei']",329,kyrie,['release: 11/11/2019']
3391,"['Nike Kyrie 6', 'Preheat Collection Tokyo', 'Nike Kyrie 6', 'Preheat Collection Tokyo']",390,kyrie,['release: 11/11/2019']
3392,['Nike React Type GTX Black Bright Ceramic'],114,nike,['release: 11/10/2019']
3393,['Air VaporMax Plus Metallic Silver Hyper Royal'],170,air,['release: 11/10/2019']
3394,"['Nike Xarr', 'Black', 'Nike Xarr', 'Black']",100,nike,['release: 11/10/2019']
3395,['Nike Joyride Optik Black Light Blue Crimson (W)'],150,nike,['release: 11/10/2019']
3396,"['Nike Xarr', 'Obsidian El Dorado', 'Nike Xarr', 'Obsidian El Dorado']",179,nike,['release: 11/10/2019']
3397,"['Jordan 1 Mid SE', 'Fearless Blue the Great', 'Jordan 1 Mid SE', 'Fearless Blue the Great']",150,jordan,['release: 11/09/2019']
3398,"['Jordan 13 Retro', 'Black Island Green', 'Jordan 13 Retro', 'Black Island Green']",127,jordan,['release: 11/09/2019']
3399,"['Jordan 13 Retro', 'Black Island Green (GS)', 'Jordan 13 Retro', 'Black Island Green (GS)']",90,jordan,['release: 11/09/2019']
